travel_id,employee_id,travel_date,travel_type,vehicle_type,distance,activity_unit,purpose,origin_state,destination_state
4823,E1010,2025-07-23,Employee Commuting,Passenger Car,19.7,vehicle-mile,Commute,New York,New York
3494,E1024,2025-07-24,Business Travel,Passenger Car,39.5,vehicle-mile,Client Meeting,California,California
3134,E1026,2025-07-24,Employee Commuting,Passenger Car,23.6,vehicle-mile,Commute,Other,Other
2617,E1029,2025-07-24,Business Travel,Intercity Rail - Other Routes,354.7,passenger-mile,Client Meeting,California,Georgia
2416,E1004,2025-07-24,Employee Commuting,Passenger Car,12.7,vehicle-mile,Commute,Georgia,Georgia
4253,E1039,2025-07-25,Employee Commuting,Passenger Car,18.4,vehicle-mile,Commute,California,California
2809,E1071,2025-07-25,Employee Commuting,Passenger Car,20.5,vehicle-mile,Commute,Georgia,Georgia
4200,E1021,2025-07-25,Employee Commuting,Commuter Rail,27.2,passenger-mile,Commute,California,California
4533,E1078,2025-07-25,Employee Commuting,Passenger Car,14.9,vehicle-mile,Commute,Massachusetts,Massachusetts
722,E1058,2025-07-25,Employee Commuting,Commuter Rail,13.9,passenger-mile,Commute,Texas,Texas
502,E1067,2025-07-25,Business Travel,Air Travel - Long Haul (>= 2300 miles),3277.6,passenger-mile,Client Meeting,Texas,Other
727,E1044,2025-07-25,Employee Commuting,Passenger Car,30.0,vehicle-mile,Commute,Washington,Washington
1692,E1073,2025-07-25,Employee Commuting,Passenger Car,14.3,vehicle-mile,Commute,California,California
4301,E1082,2025-07-25,Business Travel,Passenger Car,98.1,vehicle-mile,Client Meeting,Georgia,Other
2532,E1012,2025-07-25,Employee Commuting,Passenger Car,19.8,vehicle-mile,Commute,California,California
2761,E1071,2025-07-25,Business Travel,"Transit Rail (i.e. Subway, Tram)",46.5,passenger-mile,Site Visit,New York,Other
2869,E1048,2025-07-26,Business Travel,Commuter Rail,10.1,passenger-mile,Site Visit,Georgia,California
1236,E1033,2025-07-26,Employee Commuting,Passenger Car,20.0,vehicle-mile,Commute,Texas,Texas
4151,E1041,2025-07-26,Employee Commuting,Passenger Car,29.6,vehicle-mile,Commute,California,California
1240,E1096,2025-07-26,Employee Commuting,Passenger Car,12.5,vehicle-mile,Commute,Georgia,Georgia
922,E1068,2025-07-26,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",23.6,passenger-mile,Commute,Georgia,Georgia
541,E1099,2025-07-26,Employee Commuting,Passenger Car,38.7,vehicle-mile,Commute,Washington,Washington
3103,E1010,2025-07-26,Employee Commuting,Bus,39.6,passenger-mile,Commute,New York,New York
1441,E1025,2025-07-26,Employee Commuting,Light-Duty Truck,22.4,vehicle-mile,Commute,Texas,Texas
1945,E1078,2025-07-26,Employee Commuting,Passenger Car,38.9,vehicle-mile,Commute,California,California
2821,E1099,2025-07-26,Employee Commuting,Light-Duty Truck,15.0,vehicle-mile,Commute,Other,Other
4850,E1074,2025-07-26,Business Travel,Bus,81.9,passenger-mile,Conference,Washington,California
3662,E1068,2025-07-26,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",1482.5,passenger-mile,Conference,California,California
840,E1030,2025-07-26,Employee Commuting,Passenger Car,14.9,vehicle-mile,Commute,California,California
602,E1086,2025-07-26,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",763.4,passenger-mile,Site Visit,California,Illinois
1941,E1009,2025-07-26,Employee Commuting,Passenger Car,8.8,vehicle-mile,Commute,Florida,Florida
594,E1021,2025-07-26,Employee Commuting,Light-Duty Truck,12.8,vehicle-mile,Commute,Colorado,Colorado
17,E1001,2025-07-26,Employee Commuting,Passenger Car,4.5,vehicle-mile,Commute,Florida,Florida
2299,E1029,2025-07-26,Employee Commuting,Passenger Car,10.4,vehicle-mile,Commute,Texas,Texas
1541,E1072,2025-07-27,Employee Commuting,Commuter Rail,4.5,passenger-mile,Commute,Massachusetts,Massachusetts
3735,E1094,2025-07-27,Employee Commuting,Passenger Car,10.0,vehicle-mile,Commute,Other,Other
538,E1049,2025-07-27,Employee Commuting,Passenger Car,20.9,vehicle-mile,Commute,Texas,Texas
3080,E1062,2025-07-27,Business Travel,Light-Duty Truck,95.4,vehicle-mile,Client Meeting,Other,Georgia
1056,E1077,2025-07-27,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",1258.8,passenger-mile,Client Meeting,Other,Florida
1186,E1079,2025-07-27,Employee Commuting,Passenger Car,32.8,vehicle-mile,Commute,California,California
2482,E1068,2025-07-27,Employee Commuting,Passenger Car,21.9,vehicle-mile,Commute,Colorado,Colorado
1571,E1086,2025-07-27,Employee Commuting,Passenger Car,31.1,vehicle-mile,Commute,Colorado,Colorado
1767,E1095,2025-07-27,Employee Commuting,Commuter Rail,18.4,passenger-mile,Commute,California,California
3323,E1050,2025-07-27,Employee Commuting,Passenger Car,37.1,vehicle-mile,Commute,California,California
2024,E1025,2025-07-27,Business Travel,Air Travel - Short Haul (< 300 miles),160.0,passenger-mile,Client Meeting,California,Georgia
3971,E1003,2025-07-27,Business Travel,Light-Duty Truck,16.1,vehicle-mile,Site Visit,California,Colorado
3604,E1075,2025-07-27,Employee Commuting,Passenger Car,3.1,vehicle-mile,Commute,California,California
38,E1025,2025-07-27,Employee Commuting,Passenger Car,28.6,vehicle-mile,Commute,California,California
2664,E1095,2025-07-27,Business Travel,Intercity Rail - National Average,748.5,passenger-mile,Off-site Meeting,California,Other
3614,E1089,2025-07-27,Business Travel,Air Travel - Long Haul (>= 2300 miles),2655.6,passenger-mile,Site Visit,New York,Colorado
1665,E1044,2025-07-28,Employee Commuting,Passenger Car,28.8,vehicle-mile,Commute,New York,New York
4268,E1085,2025-07-28,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",14.0,passenger-mile,Commute,Colorado,Colorado
2479,E1036,2025-07-28,Employee Commuting,Passenger Car,27.3,vehicle-mile,Commute,Florida,Florida
4089,E1028,2025-07-28,Employee Commuting,Light-Duty Truck,32.9,vehicle-mile,Commute,Massachusetts,Massachusetts
2848,E1048,2025-07-28,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",1226.2,passenger-mile,Client Meeting,Colorado,California
1651,E1020,2025-07-28,Business Travel,Intercity Rail - Northeast Corridor,314.7,passenger-mile,Client Meeting,Illinois,Florida
2119,E1088,2025-07-28,Employee Commuting,Motorcycle,4.2,vehicle-mile,Commute,Colorado,Colorado
4754,E1081,2025-07-28,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",39.9,passenger-mile,Commute,California,California
586,E1073,2025-07-28,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",1316.2,passenger-mile,Off-site Meeting,Washington,Washington
3783,E1032,2025-07-28,Employee Commuting,Passenger Car,15.6,vehicle-mile,Commute,Colorado,Colorado
2145,E1065,2025-07-28,Business Travel,Air Travel - Short Haul (< 300 miles),192.9,passenger-mile,Site Visit,New York,Massachusetts
1229,E1023,2025-07-28,Business Travel,Intercity Rail - Other Routes,151.3,passenger-mile,Site Visit,New York,Washington
3356,E1056,2025-07-28,Employee Commuting,Passenger Car,12.1,vehicle-mile,Commute,Massachusetts,Massachusetts
2653,E1028,2025-07-28,Employee Commuting,Passenger Car,5.6,vehicle-mile,Commute,New York,New York
797,E1095,2025-07-28,Employee Commuting,Light-Duty Truck,32.6,vehicle-mile,Commute,California,California
993,E1002,2025-07-28,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",749.9,passenger-mile,Site Visit,California,California
3098,E1016,2025-07-29,Employee Commuting,Passenger Car,21.1,vehicle-mile,Commute,Texas,Texas
1012,E1080,2025-07-29,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",461.2,passenger-mile,Conference,Other,Other
140,E1047,2025-07-29,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",8.1,passenger-mile,Commute,California,California
977,E1035,2025-07-29,Business Travel,Air Travel - Long Haul (>= 2300 miles),3594.4,passenger-mile,Conference,Colorado,New York
1769,E1097,2025-07-29,Employee Commuting,Passenger Car,12.9,vehicle-mile,Commute,Texas,Texas
4671,E1058,2025-07-29,Employee Commuting,Passenger Car,37.0,vehicle-mile,Commute,California,California
1823,E1044,2025-07-29,Employee Commuting,Light-Duty Truck,17.6,vehicle-mile,Commute,Washington,Washington
1335,E1099,2025-07-29,Employee Commuting,Passenger Car,8.4,vehicle-mile,Commute,California,California
1641,E1077,2025-07-29,Employee Commuting,Light-Duty Truck,27.2,vehicle-mile,Commute,Florida,Florida
4688,E1085,2025-07-29,Employee Commuting,Commuter Rail,34.3,passenger-mile,Commute,California,California
402,E1055,2025-07-29,Employee Commuting,Passenger Car,36.0,vehicle-mile,Commute,Other,Other
897,E1036,2025-07-29,Employee Commuting,Passenger Car,34.4,vehicle-mile,Commute,New York,New York
1517,E1008,2025-07-29,Employee Commuting,Passenger Car,27.2,vehicle-mile,Commute,Other,Other
489,E1015,2025-07-29,Business Travel,Air Travel - Long Haul (>= 2300 miles),2904.3,passenger-mile,Conference,Texas,Florida
2358,E1091,2025-07-29,Employee Commuting,Commuter Rail,17.6,passenger-mile,Commute,New York,New York
1539,E1096,2025-07-29,Employee Commuting,Passenger Car,21.5,vehicle-mile,Commute,Texas,Texas
3989,E1079,2025-07-29,Employee Commuting,Commuter Rail,37.0,passenger-mile,Commute,California,California
4567,E1061,2025-07-29,Employee Commuting,Bus,17.8,passenger-mile,Commute,Colorado,Colorado
4025,E1059,2025-07-29,Business Travel,Intercity Rail - Other Routes,312.8,passenger-mile,Off-site Meeting,California,New York
1243,E1065,2025-07-29,Employee Commuting,Light-Duty Truck,33.9,vehicle-mile,Commute,California,California
2849,E1089,2025-07-30,Employee Commuting,Bus,8.3,passenger-mile,Commute,New York,New York
233,E1008,2025-07-30,Employee Commuting,Passenger Car,9.0,vehicle-mile,Commute,Georgia,Georgia
2428,E1003,2025-07-30,Employee Commuting,Passenger Car,9.0,vehicle-mile,Commute,California,California
4579,E1031,2025-07-30,Employee Commuting,Passenger Car,16.0,vehicle-mile,Commute,Other,Other
1263,E1078,2025-07-30,Employee Commuting,Passenger Car,19.2,vehicle-mile,Commute,Other,Other
317,E1005,2025-07-30,Employee Commuting,Passenger Car,39.7,vehicle-mile,Commute,New York,New York
2470,E1088,2025-07-30,Employee Commuting,Light-Duty Truck,7.5,vehicle-mile,Commute,California,California
847,E1032,2025-07-30,Employee Commuting,Passenger Car,17.9,vehicle-mile,Commute,Texas,Texas
4006,E1020,2025-07-30,Employee Commuting,Light-Duty Truck,16.2,vehicle-mile,Commute,California,California
4953,E1023,2025-07-30,Employee Commuting,Passenger Car,12.2,vehicle-mile,Commute,Texas,Texas
2165,E1098,2025-07-30,Employee Commuting,Light-Duty Truck,15.0,vehicle-mile,Commute,Illinois,Illinois
1447,E1056,2025-07-30,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",4.3,passenger-mile,Commute,New York,New York
2460,E1088,2025-07-30,Employee Commuting,Light-Duty Truck,9.5,vehicle-mile,Commute,Texas,Texas
150,E1061,2025-07-30,Employee Commuting,Passenger Car,17.7,vehicle-mile,Commute,California,California
4859,E1053,2025-07-30,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",24.3,passenger-mile,Commute,Texas,Texas
3260,E1057,2025-07-31,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",1410.8,passenger-mile,Site Visit,Colorado,Washington
4535,E1069,2025-07-31,Employee Commuting,Passenger Car,26.5,vehicle-mile,Commute,Florida,Florida
3281,E1094,2025-07-31,Employee Commuting,Bus,31.4,passenger-mile,Commute,Georgia,Georgia
861,E1085,2025-07-31,Business Travel,Air Travel - Short Haul (< 300 miles),274.4,passenger-mile,Client Meeting,New York,Other
1839,E1076,2025-07-31,Employee Commuting,Passenger Car,3.3,vehicle-mile,Commute,Washington,Washington
1919,E1049,2025-07-31,Business Travel,Commuter Rail,30.0,passenger-mile,Conference,Other,Georgia
2389,E1059,2025-07-31,Business Travel,Intercity Rail - National Average,799.9,passenger-mile,Client Meeting,New York,California
4622,E1029,2025-07-31,Employee Commuting,Passenger Car,32.4,vehicle-mile,Commute,Texas,Texas
3740,E1094,2025-07-31,Employee Commuting,Passenger Car,38.7,vehicle-mile,Commute,California,California
1477,E1088,2025-07-31,Employee Commuting,Passenger Car,29.9,vehicle-mile,Commute,Texas,Texas
2260,E1057,2025-07-31,Employee Commuting,Bus,19.1,passenger-mile,Commute,Texas,Texas
1130,E1062,2025-07-31,Employee Commuting,Passenger Car,29.7,vehicle-mile,Commute,New York,New York
2436,E1005,2025-07-31,Employee Commuting,Passenger Car,4.4,vehicle-mile,Commute,Colorado,Colorado
3108,E1040,2025-07-31,Employee Commuting,Passenger Car,36.5,vehicle-mile,Commute,Florida,Florida
1246,E1039,2025-08-01,Employee Commuting,Passenger Car,28.5,vehicle-mile,Commute,Florida,Florida
2242,E1093,2025-08-01,Employee Commuting,Bus,31.2,passenger-mile,Commute,Texas,Texas
1643,E1090,2025-08-01,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",993.2,passenger-mile,Client Meeting,California,Illinois
2336,E1047,2025-08-01,Business Travel,Motorcycle,93.5,vehicle-mile,Client Meeting,California,Washington
3567,E1055,2025-08-01,Employee Commuting,Passenger Car,3.1,vehicle-mile,Commute,Florida,Florida
4382,E1001,2025-08-01,Employee Commuting,Passenger Car,36.7,vehicle-mile,Commute,California,California
4466,E1017,2025-08-01,Employee Commuting,Passenger Car,17.2,vehicle-mile,Commute,Texas,Texas
1806,E1044,2025-08-01,Employee Commuting,Passenger Car,14.0,vehicle-mile,Commute,California,California
4601,E1030,2025-08-01,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",763.5,passenger-mile,Conference,Colorado,Georgia
1697,E1024,2025-08-01,Employee Commuting,Passenger Car,34.3,vehicle-mile,Commute,Other,Other
4263,E1061,2025-08-01,Employee Commuting,Motorcycle,19.9,vehicle-mile,Commute,Florida,Florida
3824,E1062,2025-08-01,Business Travel,"Transit Rail (i.e. Subway, Tram)",91.3,passenger-mile,Site Visit,California,Washington
3975,E1069,2025-08-01,Employee Commuting,Light-Duty Truck,17.2,vehicle-mile,Commute,Colorado,Colorado
4425,E1093,2025-08-01,Employee Commuting,Passenger Car,27.0,vehicle-mile,Commute,California,California
1342,E1069,2025-08-01,Employee Commuting,Motorcycle,4.2,vehicle-mile,Commute,California,California
1167,E1042,2025-08-01,Employee Commuting,Passenger Car,32.9,vehicle-mile,Commute,Florida,Florida
4280,E1080,2025-08-01,Employee Commuting,Passenger Car,8.1,vehicle-mile,Commute,California,California
3853,E1036,2025-08-02,Employee Commuting,Commuter Rail,7.3,passenger-mile,Commute,Other,Other
3695,E1081,2025-08-02,Employee Commuting,Passenger Car,25.1,vehicle-mile,Commute,New York,New York
660,E1066,2025-08-02,Employee Commuting,Passenger Car,33.7,vehicle-mile,Commute,California,California
965,E1011,2025-08-02,Employee Commuting,Light-Duty Truck,14.2,vehicle-mile,Commute,California,California
2614,E1066,2025-08-02,Employee Commuting,Passenger Car,8.1,vehicle-mile,Commute,California,California
1465,E1006,2025-08-02,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",1484.8,passenger-mile,Client Meeting,Washington,Illinois
3405,E1035,2025-08-02,Employee Commuting,Passenger Car,21.8,vehicle-mile,Commute,California,California
3672,E1043,2025-08-02,Employee Commuting,Passenger Car,14.2,vehicle-mile,Commute,California,California
1543,E1044,2025-08-02,Business Travel,Intercity Rail - National Average,339.6,passenger-mile,Site Visit,California,Massachusetts
4654,E1016,2025-08-02,Employee Commuting,Bus,20.0,passenger-mile,Commute,Other,Other
687,E1011,2025-08-02,Employee Commuting,Passenger Car,11.7,vehicle-mile,Commute,Colorado,Colorado
2017,E1001,2025-08-02,Employee Commuting,Passenger Car,35.5,vehicle-mile,Commute,Other,Other
3917,E1040,2025-08-02,Employee Commuting,Passenger Car,27.3,vehicle-mile,Commute,Texas,Texas
609,E1074,2025-08-02,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",569.0,passenger-mile,Client Meeting,New York,Florida
1178,E1001,2025-08-02,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",1194.1,passenger-mile,Client Meeting,Georgia,Other
1863,E1090,2025-08-02,Business Travel,Air Travel - Long Haul (>= 2300 miles),2967.4,passenger-mile,Conference,Washington,Florida
2802,E1047,2025-08-03,Employee Commuting,Passenger Car,19.4,vehicle-mile,Commute,Texas,Texas
3633,E1002,2025-08-03,Employee Commuting,Passenger Car,19.1,vehicle-mile,Commute,California,California
1990,E1042,2025-08-03,Employee Commuting,Light-Duty Truck,32.6,vehicle-mile,Commute,California,California
3097,E1016,2025-08-03,Employee Commuting,Passenger Car,26.7,vehicle-mile,Commute,Florida,Florida
810,E1045,2025-08-03,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",1667.7,passenger-mile,Client Meeting,Massachusetts,Texas
4334,E1100,2025-08-03,Employee Commuting,Passenger Car,35.2,vehicle-mile,Commute,California,California
3720,E1001,2025-08-03,Employee Commuting,Passenger Car,6.3,vehicle-mile,Commute,Massachusetts,Massachusetts
10,E1018,2025-08-03,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",1390.9,passenger-mile,Conference,Florida,Massachusetts
1481,E1015,2025-08-03,Employee Commuting,Bus,15.2,passenger-mile,Commute,Washington,Washington
2180,E1093,2025-08-03,Employee Commuting,Passenger Car,23.6,vehicle-mile,Commute,California,California
293,E1012,2025-08-04,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",17.1,passenger-mile,Commute,Other,Other
988,E1031,2025-08-04,Employee Commuting,Passenger Car,25.1,vehicle-mile,Commute,Illinois,Illinois
2269,E1078,2025-08-04,Employee Commuting,Light-Duty Truck,17.8,vehicle-mile,Commute,Other,Other
1341,E1065,2025-08-04,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",534.6,passenger-mile,Client Meeting,Florida,Illinois
1861,E1019,2025-08-04,Employee Commuting,Passenger Car,21.9,vehicle-mile,Commute,California,California
3721,E1001,2025-08-04,Employee Commuting,Passenger Car,18.1,vehicle-mile,Commute,Florida,Florida
4077,E1074,2025-08-04,Employee Commuting,Commuter Rail,7.4,passenger-mile,Commute,Texas,Texas
1277,E1030,2025-08-04,Business Travel,Air Travel - Long Haul (>= 2300 miles),4153.4,passenger-mile,Site Visit,Massachusetts,Colorado
397,E1067,2025-08-04,Business Travel,Air Travel - Short Haul (< 300 miles),233.2,passenger-mile,Client Meeting,New York,California
2693,E1073,2025-08-04,Employee Commuting,Commuter Rail,3.6,passenger-mile,Commute,Texas,Texas
4756,E1099,2025-08-04,Business Travel,Intercity Rail - Other Routes,738.9,passenger-mile,Conference,Texas,New York
